customerid,age,gender,citytier,annualincome,occupation,creditscore,avgmonthlyspend,savingsrate,investmentamountlastyear,pastinvestments,riskflags
4897,46.0,M,3,3186719.686935335,Salaried,742.0,26306.963474201963,0.30818017462109787,190881.14916861136,MF,0.0
4898,43.0,M,1,1099940.2202550496,Business,663.0,10000.0,0.15968028318482402,72018.78811873062,MF_Stocks,4.0
4899,45.0,M,1,1777445.5536099547,Self-employed,698.0,10000.0,0.5,123419.17614002318,None,1.0
4900,39.0,F,1,1210134.0219003926,Salaried,648.0,15735.373482397603,0.1329857818269047,198787.32384000113,MF,0.0
4901,33.0,M,1,1228865.3677175117,Salaried,631.0,10000.0,0.22655615883940922,306133.95812960766,Insurance,0.0
4902,33.0,M,3,2115021.7171038706,Salaried,714.9026990459593,10000.0,0.06603659766384865,1113357.9164530202,Stocks,3.0
4903,50.0,F,2,698454.5608893408,Salaried,709.0,10000.0,0.21783417933818236,366248.137908327,Insurance,0.0
4904,28.0,O,3,1934760.4410198561,Salaried,783.5106907223335,10000.0,0.3090966003433089,610.7615060363582,Insurance,1.0
4905,61.0,M,1,1049764.4671775736,Self-employed,545.848787366617,19358.718232334515,0.11996976143536987,282258.10394753644,Insurance,1.0
4906,40.0,M,2,670671.8709448754,Self-employed,651.0,10000.0,0.2749203899993114,121102.73465910465,Insurance,2.0
4907,38.0,F,2,690373.797552409,Self-employed,817.8950352943375,10000.0,0.2797726661394825,169295.8811790632,MF_Stocks,0.0
4908,49.0,F,2,583536.6293123341,Self-employed,791.0,10000.0,0.19514893402414746,77639.02053143554,MF_Stocks,0.0
4909,34.47150984597772,M,1,1826851.9331624508,Business,706.0,10000.0,0.2348372098827613,186519.54293575115,None,0.0
4910,33.0,M,2,667902.8201505189,Salaried,644.0,10000.0,0.453770381059104,209723.61967349905,Insurance,1.0
4911,37.0,F,2,1527003.1080688206,Self-employed,701.0,10000.0,0.18041482303264575,1056772.795073491,MF,1.0
4912,45.0,F,3,1951633.9786893555,Salaried,779.0,10000.0,0.24854905150676515,733161.5836689185,MF,2.0
4913,56.0,F,2,436266.8353568123,Self-employed,711.0,10000.0,0.2419376646382089,4762.680212470143,None,1.0
4914,49.0,F,3,6000000.0,Self-employed,763.0,10000.0,0.05,1193550.793074303,MF_Stocks,0.0
4915,48.0,F,2,1294220.6299154367,Salaried,710.9600180843161,10000.0,0.23715790673344345,12929.219820787815,MF_Stocks,3.0
4916,43.0,O,2,2190782.7674625088,Business,743.557086000395,10000.0,0.40199077360807683,127220.6593694128,Stocks,3.0
4917,43.0,O,1,2039731.3089001372,Self-employed,722.0,42993.40695090365,0.2597176295094368,2000000.0,None,2.0
4918,32.0,M,3,3697802.1469678325,Self-employed,646.0,10000.0,0.5,1500290.4371999556,None,0.0
4919,42.0,O,1,1670869.1894832416,Salaried,780.9468116767938,10000.0,0.3922869893727885,237207.63595802727,Insurance,1.0
4920,31.0,M,2,1127953.2592658629,Salaried,655.0,57544.394411119094,0.05,35851.890965036546,Stocks,1.0
4921,31.0,M,2,1190168.1277570042,Salaried,850.0,10000.0,0.28640344429776493,460662.35833101295,None,2.0
4922,46.0,F,3,948563.0336646001,Salaried,752.7063496852318,10000.0,0.5,188432.03810030277,MF_Stocks,0.0
4923,41.0,F,2,769788.4227779247,Business,737.0,10000.0,0.2814584364318878,7603.416850114568,Insurance,0.0
4924,47.0,M,2,1780053.6248313945,Self-employed,695.0,76562.10960937035,0.13342187389048582,506193.497611845,Insurance,2.0
4925,54.0,M,1,1197954.453155315,Salaried,850.0,10000.0,0.3805887674928196,550146.6502294256,Insurance,5.0
4926,47.0,M,2,3120020.5940749124,Self-employed,692.0,10000.0,0.417455697435761,352019.30465836794,MF,0.0
4927,42.0,F,2,923838.8252546442,Salaried,781.2969519263111,10000.0,0.5,157919.86764814914,MF_Stocks,5.0
4928,32.0,M,3,505364.6541203474,Business,839.1149803682495,10000.0,0.2088162948894703,55638.17059325713,None,2.0
4929,36.0,M,2,849023.9549968808,Salaried,768.0,10000.0,0.24987781304638096,7459.71272189505,Insurance,3.0
4930,40.0,M,2,686203.2126370756,Salaried,688.0,26235.564274514996,0.5,135742.44763879463,MF,1.0
4931,57.0,O,1,4964470.083833054,Salaried,682.0,55511.23084010731,0.26424603278467573,826933.0186291154,Insurance,2.0
4932,45.0,O,1,714417.9623038613,Salaried,752.0,10000.0,0.3798082869844156,312153.58074049256,Insurance,1.0
4933,37.0,M,2,1797115.6275083385,Business,743.5246615877145,10000.0,0.41331207153314586,134580.24981136725,Stocks,0.0
4934,34.0,F,3,2289664.1888797977,Salaried,744.0,10000.0,0.3690980114356492,1669759.7719439743,None,2.0
4935,35.0,F,2,1443658.8767053864,Self-employed,819.978893973463,10000.0,0.21010426093691792,141685.9349088981,MF_Stocks,0.0
4936,35.0,M,3,1375917.9996819021,Salaried,793.0,18333.807832627346,0.43885933163694324,2000000.0,None,5.0
4937,45.44415280694088,F,1,2667094.3480329327,Self-employed,842.0,15978.428881935046,0.5,328081.32934728515,MF,1.0
4938,52.747719122742886,F,1,1022401.1313252331,Salaried,533.3438989192053,10000.0,0.5,454999.7534379887,None,1.0
4939,38.0,M,1,1518423.9467051227,Salaried,705.0,55967.56613193618,0.5,260322.85428895408,Insurance,1.0
4940,39.0,F,2,617570.7383956109,Self-employed,750.0,10000.0,0.3622267258016191,228332.10152807416,Insurance,3.0
4941,33.0,M,2,1014843.9878991507,Self-employed,610.0901398596133,10000.0,0.1537715977113912,33463.569318813614,Stocks,0.0
4942,52.0,M,3,2107375.478202097,Salaried,697.0,10000.0,0.2134143673139823,110754.60444457777,MF_Stocks,3.0
4943,58.0,F,1,2263996.655171986,Self-employed,675.7294253533728,48494.34616396991,0.22004100131016838,512730.5335889333,Insurance,0.0
4944,33.0,F,2,1146242.8248244736,Self-employed,776.6719004862955,10000.0,0.12777506602331035,131861.86939442708,None,3.0
4945,42.0,O,1,3453324.4779811595,Salaried,751.0,56621.38522315285,0.38189744601356623,130795.39205269355,MF_Stocks,2.0
4946,40.0,F,3,3672786.3302964624,Business,578.0,10000.0,0.5,404190.48716911516,Stocks,2.0
4947,41.0,M,1,643050.4110575315,Business,723.0,59811.8362213397,0.28943677951596586,2000000.0,None,1.0
4948,55.0,M,2,648031.4401089243,Salaried,734.062683114341,10000.0,0.1258956856699733,59066.386625895844,Insurance,1.0
4949,48.0,F,2,1065745.8687136727,Salaried,604.0,10000.0,0.5,32587.113971347873,Insurance,4.0
4950,40.0,M,2,3141532.01446679,Self-employed,729.0,61334.8466910914,0.4465799171756552,121323.10223517031,Insurance,0.0
4951,38.0,M,1,764334.9428665793,Business,737.6437181152421,16642.24709387994,0.4378684373420666,190547.2319201596,Insurance,1.0
4952,55.0,O,3,1354384.3146520471,Self-employed,831.9755207249983,10000.0,0.2524249323727559,169685.02744976757,MF_Stocks,0.0
4953,41.0,M,1,1625430.3770972933,Self-employed,766.0,18280.448481121744,0.4877191156579344,296612.3430394999,MF_Stocks,1.0
4954,44.0,M,1,3289509.124338015,Salaried,676.0,23865.09538063681,0.22498555260925385,91938.74962793635,Insurance,0.0
4955,36.0,M,2,3099012.3405960156,Business,822.9955852621761,65245.29698628154,0.2334039412669676,514373.5461750139,Stocks,0.0
4956,42.0,M,2,2165067.9031444485,Self-employed,756.6216767570916,15904.380838558276,0.3113303004014693,29597.75963442647,Stocks,0.0
4957,48.0,F,2,1433774.791246058,Salaried,850.0,10000.0,0.31201526822459685,240182.87282256933,MF,3.0
4958,44.1209031632043,M,3,2072033.0594396556,Salaried,731.0,10000.0,0.40517989453756126,418880.1351383444,MF_Stocks,0.0
4959,46.0,M,1,1399362.7807414182,Self-employed,807.0,73619.04763576276,0.5,820155.0627798835,Insurance,2.0
4960,36.0,M,3,2678234.76248691,Self-employed,771.578878161152,71721.38550525963,0.38432217468739754,446772.79619271634,Insurance,1.0
4961,48.0,M,2,1512248.8268097527,Salaried,664.8401102876381,31855.919981411414,0.23767144734027887,212130.6370343926,Insurance,0.0
4962,41.0,M,2,1164972.0159041516,Salaried,663.0,10000.0,0.19183904234260435,152915.33115976278,Insurance,2.0
4963,51.0,F,2,493167.1237967609,Self-employed,687.0,10000.0,0.36762632704803083,492.41958001101955,MF_Stocks,1.0
4964,46.0,M,1,3225629.0624945224,Salaried,677.0,31747.336290599706,0.31989806635206036,900365.737701607,MF,1.0
4965,33.0,O,1,1442366.0833061724,Salaried,638.2820586084849,19630.212363284252,0.32750355149442034,80741.19031764814,Insurance,2.0
4966,50.0,M,2,2047386.8595106702,Salaried,700.0,21454.261690727897,0.06674209959512538,940448.3180297702,MF,1.0
4967,31.0,M,1,897902.8316245038,Self-employed,635.0,16200.023082991256,0.05898571122365282,152836.9291723461,MF,1.0
4968,52.0,M,2,2483304.256151266,Self-employed,711.7114980573056,16734.0006087424,0.28868050517272514,14103.219634441164,MF,1.0
4969,36.0,F,2,1122859.0854506143,Self-employed,742.0,20620.68015437131,0.5,19378.403729834863,MF_Stocks,2.0
4970,42.0,M,2,3228556.788629648,Salaried,779.0,23762.03469040224,0.313087453960728,52723.38143034946,MF_Stocks,0.0
4971,59.0,F,3,1469603.5321272498,Salaried,850.0,10000.0,0.30830249365631635,23350.60181845633,Insurance,4.0
4972,36.0,F,2,421189.0783715866,Salaried,715.6505047273769,10000.0,0.17588646075662018,131874.66914108556,None,3.0
4973,31.0,F,3,3414712.1677841605,Salaried,850.0,10000.0,0.21972783188127307,229085.7687467201,MF_Stocks,2.0
4974,34.0,M,3,2622138.0795130446,Self-employed,732.0,10000.0,0.05,2000000.0,Stocks,0.0
4975,55.0,F,2,1535776.5744989603,Salaried,695.3201725875434,10000.0,0.27473218848595365,82219.00903844056,Insurance,3.0
4976,37.0,M,3,1655408.274943213,Salaried,642.7793678152372,10000.0,0.24797376939608176,225829.88244801795,MF,2.0
4977,53.0,M,2,1018849.5878921878,Salaried,707.0,10000.0,0.43336788334193804,186399.8847068393,Stocks,0.0
4978,33.0,F,3,688203.0296788977,Business,735.0,10000.0,0.5,128993.9335511573,Insurance,1.0
4979,44.0,M,2,1039362.9253537665,Self-employed,652.6044985199853,10000.0,0.1536882697162578,142443.68955749378,None,1.0
4980,47.0,M,1,1011970.1506507472,Salaried,749.0158057825928,10000.0,0.1020406480697952,231339.6071964069,Insurance,5.0
4981,48.0,O,3,1977836.6440457616,Salaried,709.0,10000.0,0.3846330203553821,911923.8308334212,Stocks,2.0
4982,29.0,M,3,1816183.0962740115,Salaried,700.0,10000.0,0.4389810923625808,5608.253146926336,None,1.0
4983,32.0,M,3,1465942.5272001147,Salaried,722.0,10000.0,0.5,727146.5193236925,None,3.0
4984,32.0,M,3,1486468.8596869616,Salaried,807.0,10000.0,0.2862729261110038,234317.05131910826,None,0.0
4985,47.0,F,1,2058284.5606683434,Self-employed,733.9749050642012,77906.26444842313,0.25655580466578765,2000000.0,None,0.0
4986,40.0,M,3,1887857.4616460006,Salaried,825.0,10000.0,0.4360092844472983,68062.35645553618,MF_Stocks,1.0
4987,41.0,F,2,2508628.126993648,Business,681.4102054310606,10000.0,0.14547563265038263,555544.8874652876,Stocks,0.0
4988,44.0,F,2,2544335.2111224993,Salaried,648.7846613942777,53452.946148968695,0.474379330353594,707429.617420331,None,0.0
4989,37.0,F,3,1538588.2091985221,Salaried,836.1190430225417,10000.0,0.5,4598.521660121007,MF_Stocks,2.0
4990,35.0,M,2,2545441.769460509,Self-employed,605.0,10000.0,0.2048585247463874,234372.9660340515,None,0.0
4991,31.0,M,2,3192806.5289090453,Self-employed,662.0,10000.0,0.10034304865805349,130999.78404511904,MF_Stocks,0.0
4992,46.0,M,1,689203.9927336777,Business,850.0,10000.0,0.1347040669525892,1192823.8125417705,MF_Stocks,4.0
4993,34.0,M,1,911622.6148509472,Salaried,769.905920758544,10000.0,0.21836477957174993,202231.20694278736,Insurance,1.0
4994,39.0,M,1,815345.8173113542,Self-employed,722.0,10000.0,0.4069252638219398,56566.858062605614,None,1.0
4995,39.0,M,2,659715.8175281703,Salaried,733.0,10000.0,0.09262325168462668,330710.60669152316,Insurance,2.0
4996,39.0,F,2,865343.9051651382,Self-employed,850.0,10000.0,0.5,483267.72292769153,MF,1.0
4997,43.0,F,2,3310709.3363614785,Self-employed,727.0,13913.195305729976,0.11466859433717184,1333102.519233998,None,2.0
4998,33.0,M,2,2037780.7819655729,Self-employed,612.0,10000.0,0.14219147934168894,225831.94061894724,Stocks,0.0
4999,44.0,F,2,556106.6311369777,Salaried,693.0,10000.0,0.3763947570067463,622343.0315775725,Stocks,3.0
5000,51.0,M,3,2391494.476712204,Salaried,737.0,10000.0,0.3302720678519168,2000000.0,MF_Stocks,1.0
5001,39.0,O,3,2425037.5150081892,Business,733.5318652823846,67719.3839058323,0.4467304723699133,2000000.0,MF_Stocks,5.0
5002,32.0,M,1,1165344.8445147953,Self-employed,634.0,23614.71217743096,0.2292233909931589,389682.78014748637,Insurance,3.0
5003,39.0,M,3,2186504.1657932857,Salaried,656.6437464743868,10000.0,0.31587538245500685,6670.91628121061,MF,0.0
5004,37.0,F,2,790251.8912115272,Self-employed,850.0,10000.0,0.2016815891734807,37160.90867496852,Insurance,1.0
5005,46.0,F,2,915475.7168383361,Business,483.3874799955417,10000.0,0.17617892072307914,201955.01293532783,None,0.0
5006,49.0,M,1,2016970.6365433629,Salaried,781.0,10000.0,0.05,255023.89457425367,Stocks,3.0
5007,38.0,F,2,803592.8964273852,Business,850.0,10000.0,0.3012004137685668,137007.46471406674,MF,3.0
5008,33.0,F,2,770501.0492700504,Salaried,684.0,10000.0,0.19695854223085338,175703.2481218557,Stocks,2.0
5009,30.0,F,3,1280317.7954113104,Business,643.0,10000.0,0.12942899079424805,860945.4366154077,Stocks,4.0
5010,39.0,F,2,908944.360191834,Salaried,740.0,10000.0,0.5,1147463.9660496898,MF_Stocks,4.0
5011,40.0,M,2,1331112.680505978,Self-employed,622.3820504682099,10000.0,0.09474356738801679,1132.170638260432,None,2.0
5012,30.0,M,2,1324851.953929878,Self-employed,800.0,10000.0,0.5,613725.6982267388,None,5.0
5013,35.0,F,2,697840.607715283,Self-employed,741.2623054002206,10000.0,0.4224195116116464,832730.9792131144,MF_Stocks,1.0
5014,35.0,F,3,1630472.4204106755,Salaried,751.0,10000.0,0.1462710026215148,680571.8995936824,MF_Stocks,3.0
5015,60.0,M,2,3211506.3821481224,Salaried,596.0,34183.33457973137,0.21361465013181014,323982.5729771119,Insurance,4.0
5016,33.0,F,2,673116.335853338,Self-employed,729.0,10000.0,0.19196126025064514,263182.5353496322,Insurance,1.0
5017,39.0,M,2,904494.7424061614,Self-employed,813.0,10000.0,0.05,921524.6461599359,MF_Stocks,1.0
5018,38.0,M,1,3638817.8290424724,Business,604.0,53746.42922573264,0.15999983392053496,202121.9213864685,Stocks,1.0
5019,40.0,M,1,2368501.663497495,Salaried,684.0,10000.0,0.39729701730065636,223413.69370971795,MF,2.0
5020,32.0,F,2,385565.9817754179,Salaried,686.0,10000.0,0.4186973174379318,202809.85407465862,MF_Stocks,2.0
5021,35.0,M,1,1547995.5774269048,Self-employed,724.0,10000.0,0.5,42392.6083127004,None,3.0
5022,49.0,F,2,4954735.391660385,Business,625.0,10000.0,0.440450324984728,285022.8812535998,Stocks,3.0
5023,29.0,F,2,375154.97366990667,Self-employed,699.116244175846,10000.0,0.5,15386.727044631873,Stocks,1.0
5024,49.0,M,1,1872177.0389912634,Salaried,850.0,10000.0,0.42690510603312426,441321.31013271346,MF,1.0
5025,29.0,F,3,748349.2017837235,Salaried,716.0,10000.0,0.23195083792408752,276684.9505311798,MF_Stocks,3.0
5026,50.0,M,2,2394721.9975089435,Self-employed,780.0,34949.64584139639,0.1864146081340992,154624.29870926795,MF_Stocks,0.0
5027,30.0,M,3,2128127.8906313423,Salaried,828.2139768502833,10000.0,0.05998495308257702,1002873.0803127823,MF_Stocks,4.0
5028,33.0,M,2,3326535.5877235853,Business,697.0,58180.76350113731,0.4257450746930029,218140.42075585946,Insurance,0.0
5029,35.0,M,1,390161.3933315048,Salaried,703.2603886154335,10000.0,0.10397478012095962,94764.88169268337,MF_Stocks,1.0
5030,39.0,M,2,555571.5338955987,Self-employed,611.0,10000.0,0.11382716359985558,15874.519383987674,None,3.0
5031,40.0,M,2,876601.8673324662,Salaried,692.0,10000.0,0.24745238138228476,61100.54670831947,Insurance,3.0
5032,46.0,M,1,2250359.8328492334,Self-employed,751.0,11552.538467969878,0.4512190682990004,442023.5930476575,Insurance,1.0
5033,32.0,F,1,3786374.087600966,Self-employed,850.0,67734.60324828092,0.4945466198992358,792169.4047351546,Insurance,2.0
5034,49.0,F,2,710302.4667237025,Salaried,706.0,10000.0,0.2268016098488057,154707.6934804524,Stocks,1.0
5035,32.0,M,3,1336368.134359099,Salaried,799.2471118420541,28700.55806607289,0.40211164746234407,411066.77256907214,MF,1.0
5036,39.0,M,2,1873676.5402739793,Business,736.0,53436.24314133494,0.1479924125249456,1071216.4992712077,MF,1.0
5037,48.0,F,2,839823.741122565,Salaried,567.3410595268326,10000.0,0.05332055984781282,226206.93515364174,MF,1.0
5038,31.0,F,2,1917284.5668215076,Salaried,649.0,10000.0,0.43782799665800964,918173.9528837084,MF_Stocks,3.0
5039,32.0,F,2,1237426.9622826823,Self-employed,697.0,10000.0,0.2632031247554372,118691.00170495287,MF_Stocks,1.0
5040,43.0,M,2,1259346.087139956,Self-employed,704.0,10000.0,0.4527577195784467,80869.51043839566,None,1.0
5041,34.0,M,2,1998614.9799138815,Salaried,650.0,10000.0,0.3946630254364694,80282.16078207789,MF_Stocks,3.0
5042,49.0,M,1,993700.5521980282,Salaried,591.4159850421473,10000.0,0.4096994250979742,94499.81316511637,MF_Stocks,2.0
5043,57.0,F,3,894338.8120038739,Salaried,661.0,10000.0,0.5,58765.73533935237,None,1.0
5044,36.0,F,3,860797.06427866,Salaried,746.0,10000.0,0.1507676783909059,50294.069453464705,MF,3.0
5045,33.0,M,3,870857.8449190065,Salaried,743.0,10000.0,0.05,585089.5956029901,MF_Stocks,0.0
5046,44.0,M,3,1242634.6706733578,Business,664.0,10000.0,0.07696581213725588,154749.20592267837,Insurance,1.0
5047,49.0,F,2,1671979.6974334682,Salaried,717.0,10000.0,0.321722559889898,417094.8723223956,Stocks,0.0
5048,38.0,M,2,2332813.263959157,Self-employed,749.0,10000.0,0.5,64682.40051915646,MF_Stocks,4.0
5049,31.0,F,3,1328996.565555626,Salaried,772.6078618500941,10000.0,0.5,145484.5089144882,Stocks,0.0
5050,39.0,O,1,2549530.3735537487,Salaried,709.9956577066926,58941.074330056945,0.05,143808.65505750827,Insurance,1.0
5051,38.0,M,1,1544174.0253160272,Salaried,679.3265913380103,10000.0,0.2572471718769958,951494.0105204392,Stocks,0.0
5052,35.0,M,2,815005.1382682398,Business,804.2019706036776,12362.308773904351,0.19405952433082455,50764.03998543132,Insurance,0.0
5053,36.0,M,2,2068003.0665050931,Business,730.0,66546.77300882597,0.21088163488216433,110620.54033835338,Insurance,2.0
5054,32.0,M,3,1794975.1764820956,Salaried,702.6926537389385,10000.0,0.3105905432049662,398820.1327431286,None,2.0
5055,37.0,M,2,792824.5681280006,Salaried,747.0,10000.0,0.13202645388089643,112477.75641468108,Insurance,1.0
5056,41.0,M,2,2312305.4540100778,Business,746.0,79526.91392957259,0.2962277863312642,324362.9220262822,None,1.0
5057,34.0,F,2,443132.4370018135,Salaried,693.8001204170082,10000.0,0.09353703027241697,172858.19902537196,Stocks,0.0
5058,53.0,O,1,1986981.882216024,Salaried,637.1388347842595,10000.0,0.18542872233134491,91409.80387402441,MF_Stocks,0.0
5059,38.0,M,3,904283.6143085423,Self-employed,664.6626639757565,10000.0,0.5,788140.1403368162,MF_Stocks,2.0
5060,34.0,O,1,2001668.1835461545,Salaried,691.0,26144.0368229427,0.21006899423705372,32940.30537046343,Insurance,3.0
5061,43.0,M,2,3537552.5392150283,Business,795.0,56089.61701297716,0.08940273207155451,142644.41959855033,Stocks,1.0
5062,41.0,M,2,2120504.245562589,Self-employed,800.0,10000.0,0.0746146748282253,149259.71179530927,Insurance,0.0
5063,45.0,M,3,3818548.5329802083,Salaried,640.2001390996164,10000.0,0.4265655059598294,571198.8128157249,MF_Stocks,0.0
5064,31.0,M,2,1653858.483914966,Salaried,661.0,10000.0,0.11859061199992826,53650.62693488362,Stocks,0.0
5065,63.0,F,2,1540979.322314019,Business,700.0,22363.91796804524,0.44657299950220786,577435.5233509848,Insurance,3.0
5066,49.0,M,1,1563596.381581952,Salaried,645.0,10000.0,0.17859545876667082,188576.9226597335,Insurance,1.0
5067,38.0,F,2,1685827.9369038853,Salaried,702.3327868037499,10000.0,0.3221640687278648,629233.4227637836,Insurance,1.0
5068,38.0,M,3,1912202.9912895076,Salaried,610.0,10000.0,0.05,744737.994109439,None,1.0
5069,49.0,M,2,1679646.3257392445,Self-employed,745.0,10000.0,0.12292902344121952,431970.1632406395,None,1.0
5070,28.0,M,3,3702838.237844375,Business,621.0229986453255,10000.0,0.2608834632760281,81343.60401373077,Insurance,0.0
5071,29.0,M,2,3077943.101952824,Self-employed,583.0,10000.0,0.5,633898.1251052689,MF_Stocks,1.0
5072,33.0,M,1,1333033.1408821826,Salaried,750.1472380975507,27074.70675179477,0.18225186132070298,330424.71970240964,MF,2.0
5073,40.0,M,2,6000000.0,Business,850.0,44895.32689274542,0.22134734175119264,220797.50473655068,MF,0.0
