customerid,age,gender,citytier,annualincome,occupation,creditscore,avgmonthlyspend,savingsrate,investmentamountlastyear,pastinvestments,riskflags
5683,55,M,1,3762290,Self-employed,553,37011,0.13235755168355856,304123,None,3
5684,34,F,1,682321,Salaried,604,10000,0.5,19444,Insurance,0
5685,32,F,2,1528948,Salaried,761,10000,0.5,704729,Insurance,5
5686,49,F,2,752355,Salaried,450,10000,0.31008025262025124,33423,Stocks,1
5687,42,F,2,1611079,Salaried,754,11963,0.08635656900873516,194204,Insurance,2
5688,55,M,1,717622,Self-employed,734,10000,0.24013462006758227,152561,MF_Stocks,3
5689,32,M,1,925350,Business,518,10000,0.14022180074488808,450870,None,2
5690,45,F,2,597414,Salaried,668,10000,0.15787301778972732,20570,None,0
5691,35,M,3,2802357,Salaried,816,10000,0.40880780986943044,728456,MF_Stocks,0
5692,33,F,2,1750391,Salaried,592,27297,0.22237073310410588,755247,Insurance,1
5693,46,M,3,3566489,Salaried,644,80482,0.15907260568704035,1835795,MF_Stocks,1
5694,44,M,2,1247168,Business,850,10000,0.3326830426144032,785712,Insurance,2
5695,49,M,1,2555297,Salaried,732,10000,0.1988703331336657,49156,None,2
5696,37,M,1,1187554,Salaried,674,10000,0.29606510866448416,186059,MF_Stocks,2
5697,40,F,2,1596638,Salaried,652,10000,0.386461264097216,228900,Insurance,1
5698,39,F,2,5264065,Salaried,737,141066,0.2804965544761441,4192,MF_Stocks,3
5699,61,F,2,1291051,Salaried,768,10000,0.43708885828534805,419261,Insurance,3
5700,36,M,3,3645447,Salaried,484,40545,0.05755809447471199,1312657,None,0
5701,36,M,3,2327546,Self-employed,476,10000,0.24010275662346262,143344,Insurance,0
5702,38,M,1,830926,Salaried,600,10519,0.16701783411607524,406195,MF,2
5703,43,M,3,828186,Self-employed,684,10000,0.05519540254399795,78745,MF_Stocks,2
5704,35,M,2,772539,Business,707,18222,0.14192696113554812,72047,MF,0
5705,55,M,2,3270734,Business,529,16312,0.26763635202601344,669566,Insurance,2
5706,36,M,2,4096694,Salaried,679,10000,0.36432769707618234,251234,MF_Stocks,2
5707,54,M,2,1741434,Self-employed,692,38235,0.43961239048977274,608540,Stocks,1
5708,31,M,1,1191290,Self-employed,615,10000,0.13586910946405267,89893,None,1
5709,46,F,2,2484046,Salaried,646,10000,0.3265685967334782,538265,MF_Stocks,2
5710,55,M,2,1734277,Self-employed,627,10000,0.5,121486,MF_Stocks,2
5711,33,M,2,2734344,Salaried,746,10000,0.33360100479012367,287617,Insurance,2
5712,59,F,1,1674900,Self-employed,700,10000,0.5,1132658,MF,2
5713,40,M,1,1294573,Salaried,585,16704,0.2981317740524032,202983,Stocks,3
5714,57,F,1,909563,Self-employed,795,10000,0.07960615331615657,258790,None,3
5715,46,M,2,884136,Salaried,563,10000,0.13601989963615474,54912,MF,1
5716,37,F,3,300000,Salaried,528,10000,0.4372175467237996,90167,None,0
5717,34,M,1,2361820,Salaried,675,16988,0.10957285881693146,2000000,None,0
5718,37,F,2,1335463,Salaried,674,10000,0.152937173169241,409686,MF,2
5719,31,M,2,1094038,Business,707,10000,0.35230729510739034,183631,Stocks,3
5720,32,F,3,527294,Salaried,581,10000,0.05,16675,Insurance,2
5721,31,M,1,744263,Salaried,789,19645,0.29074190507213205,143182,Stocks,2
5722,40,M,1,751145,Self-employed,850,10000,0.44217918845774357,51758,Insurance,2
5723,50,F,1,810263,Salaried,697,10000,0.4491351719519358,275687,Insurance,1
5724,32,M,3,2076595,Salaried,731,10000,0.4292437727401366,206054,MF,1
5725,32,F,2,1509040,Salaried,488,10000,0.09328020318023755,63439,MF,1
5726,45,M,1,552052,Self-employed,656,10000,0.5,21053,None,1
5727,34,M,1,516984,Business,630,10000,0.27069334770579423,20665,MF_Stocks,2
5728,31,F,1,501025,Self-employed,614,10000,0.3488197548504012,148602,None,0
5729,33,M,1,3304531,Business,634,10000,0.2926538740044351,42041,Insurance,3
5730,56,M,3,4822369,Salaried,644,147477,0.39441159504782486,2000000,None,1
5731,51,F,2,968403,Business,554,18696,0.05,53342,Insurance,2
5732,38,F,2,448848,Salaried,651,10000,0.35099138353487025,44940,Insurance,4
5733,46,F,2,1683446,Salaried,595,10000,0.5,78627,MF,2
5734,42,M,2,1557454,Salaried,778,15942,0.05,836682,None,2
5735,46,M,1,1524599,Salaried,733,34361,0.14413017961297842,14084,Stocks,2
5736,46,M,2,2432309,Self-employed,733,17088,0.3158273121613605,766252,None,0
5737,45,M,2,2029595,Salaried,797,10000,0.08939531343796238,60544,Stocks,4
5738,36,F,1,587882,Self-employed,617,10000,0.3083905270425567,1176419,Stocks,0
5739,29,M,2,1632841,Salaried,726,10000,0.05957831033695305,200466,None,1
5740,40,M,3,2988034,Salaried,807,26351,0.3946637104242885,290721,MF_Stocks,3
5741,54,M,1,874396,Salaried,610,15092,0.3425303802574277,108347,MF,1
5742,43,F,3,2183374,Salaried,497,10000,0.17011724127832736,248343,MF_Stocks,0
5743,51,F,1,944910,Business,630,10000,0.201918452437664,45352,None,3
5744,62,F,2,5757036,Self-employed,795,10000,0.3201418478320394,2000000,Stocks,2
5745,33,M,2,637612,Salaried,604,10000,0.38774249473111033,159768,Stocks,1
5746,47,F,2,3141617,Salaried,653,25504,0.24598005065579,336224,None,2
5747,46,F,1,462593,Salaried,622,10000,0.17609964238274267,54344,Insurance,2
5748,61,M,3,5938617,Salaried,680,130876,0.34262741194396645,114263,Insurance,1
5749,61,M,3,1020931,Self-employed,595,10000,0.4435569968311611,125642,None,3
5750,47,M,1,1425069,Salaried,551,10000,0.2620594412637317,518359,Insurance,1
5751,35,M,3,652500,Salaried,655,13111,0.1489123219906242,85379,Stocks,2
5752,50,F,2,713432,Self-employed,672,10000,0.16211830255146648,106879,MF_Stocks,0
5753,31,M,3,2895262,Salaried,811,10000,0.3586863722163175,148550,MF,2
5754,50,M,1,2419028,Self-employed,706,58003,0.14451588532437687,100724,Stocks,3
5755,55,F,3,2260416,Self-employed,582,15897,0.28499790670697656,691547,MF,3
5756,39,F,1,1844274,Salaried,626,10000,0.3285290960405789,526680,MF_Stocks,0
5757,45,F,3,3455684,Self-employed,771,10000,0.11991983094205949,844054,MF_Stocks,2
5758,40,M,2,989548,Self-employed,657,10000,0.16263669267184902,366423,Insurance,0
5759,40,M,2,644437,Salaried,590,10000,0.0804791757257574,101649,Stocks,1
5760,37,M,1,1150396,Salaried,708,10000,0.5,38275,MF,0
5761,49,M,3,1337397,Salaried,621,10000,0.05,264060,Insurance,2
5762,57,M,2,2123733,Business,747,57945,0.5,155290,None,1
5763,57,F,2,2336887,Salaried,736,34832,0.36388803744170567,706196,MF,3
5764,33,M,2,939019,Salaried,585,10000,0.33568050000179983,250499,MF_Stocks,2
5765,53,M,3,2953244,Salaried,850,10000,0.17243412315750178,214641,MF,2
5766,48,M,2,2341406,Salaried,687,10000,0.25938505785636284,1174257,MF_Stocks,2
5767,35,F,1,1755647,Salaried,433,10000,0.5,985365,MF_Stocks,1
5768,30,F,3,1314041,Salaried,738,10000,0.4060525352502181,381766,MF_Stocks,1
5769,36,F,2,2310569,Salaried,440,30535,0.3575533366637008,314236,Insurance,3
5770,55,M,2,2267348,Self-employed,803,10000,0.14362358293087718,516933,MF,2
5771,45,M,1,1834508,Business,705,10000,0.23745950853196496,185772,None,0
5772,48,M,3,5143762,Salaried,685,19296,0.3678538326230593,540266,Insurance,2
5773,35,M,1,1384739,Business,691,10000,0.3734985598681824,233008,Stocks,1
5774,48,F,2,1098660,Salaried,750,10000,0.18014105757109683,102801,MF_Stocks,1
5775,29,F,3,856262,Self-employed,643,10000,0.40744105166336614,273083,MF,1
5776,38,F,1,2304099,Salaried,690,16168,0.2480150947614453,87379,None,2
5777,45,F,3,2287541,Salaried,703,54076,0.31401559026471926,52855,MF_Stocks,2
5778,32,F,2,3819569,Salaried,403,20256,0.05,721348,Insurance,2
5779,51,M,2,477850,Salaried,750,10000,0.10815525241661532,73474,Stocks,3
5780,35,O,2,2479802,Self-employed,767,37200,0.10947604326466055,270421,Stocks,2
5781,46,M,2,1332869,Salaried,736,10000,0.22635130899370692,730239,Insurance,0
5782,39,F,1,956307,Salaried,729,10000,0.050067829858659506,176082,MF_Stocks,0
5783,44,M,1,782536,Business,850,10000,0.5,351143,MF,2
5784,31,M,3,2898432,Self-employed,687,63430,0.3826049908700407,1040236,MF,2
5785,28,F,1,1530556,Salaried,690,10000,0.3684591641589236,286175,MF_Stocks,3
5786,55,M,3,986595,Salaried,626,10000,0.4039676817662342,455681,Stocks,4
5787,36,M,1,1268186,Business,500,10000,0.312061646902851,292441,Insurance,2
5788,51,M,2,2466849,Salaried,737,71216,0.09373171006333705,149895,Stocks,0
5789,63,M,3,2278324,Self-employed,637,10000,0.34295848629152414,280387,Insurance,2
5790,34,F,1,2189485,Self-employed,499,10000,0.338515080122611,1227861,None,0
5791,36,F,3,1466649,Salaried,683,32880,0.416831099108515,142513,MF,3
5792,46,M,2,403089,Business,681,10000,0.3780438877606392,5309,MF,3
5793,59,M,2,1906462,Salaried,668,10000,0.3886844640995653,1188844,Insurance,1
5794,55,F,2,1849629,Self-employed,705,10000,0.07293529264337163,339921,MF_Stocks,1
5795,42,M,2,1825037,Salaried,535,10000,0.17611270353786432,676853,MF,1
5796,50,M,2,3115869,Self-employed,790,10000,0.19246660822314857,477873,Insurance,0
5797,32,M,3,527055,Business,734,11365,0.3220571517960093,131776,Insurance,2
5798,60,F,2,1486868,Salaried,815,42548,0.1756686148793972,328365,Stocks,1
5799,59,M,1,808306,Self-employed,636,10000,0.11899921413423922,20633,MF,2
5800,33,M,3,829250,Salaried,734,25849,0.4497908539399466,34672,MF,1
5801,37,M,3,1682051,Self-employed,504,10000,0.3031397602034394,754856,MF_Stocks,0
5802,31,M,2,2119556,Self-employed,608,10000,0.2809226013197497,71028,Stocks,2
5803,36,F,2,1733441,Business,554,10000,0.48041508901959445,153215,None,0
5804,51,M,2,1069038,Business,717,10000,0.16680539672532688,246568,Insurance,1
5805,39,M,2,1356881,Salaried,581,18133,0.36969492123448083,844249,Stocks,2
5806,31,M,2,2430390,Salaried,647,10000,0.3654754448503877,299511,MF,2
5807,38,M,3,2663444,Business,691,56394,0.33808496729145454,488396,Insurance,0
5808,61,F,1,1025221,Self-employed,650,27769,0.1796419318074471,872453,Insurance,3
5809,45,F,2,1068564,Salaried,559,10000,0.33290627624117747,372487,Stocks,3
5810,39,M,3,635185,Salaried,850,10000,0.3278159497293298,62698,None,1
5811,33,M,2,1092452,Salaried,703,10000,0.1677585465741829,373776,None,0
5812,61,M,3,714745,Self-employed,850,10000,0.2604992488340437,75277,MF,2
5813,51,F,2,5581820,Self-employed,588,16071,0.5,1538564,Stocks,1
5814,36,F,1,687677,Salaried,653,10000,0.29949250913204184,34311,Stocks,0
5815,30,M,3,3264711,Salaried,700,10000,0.331220486545284,80549,Stocks,1
5816,30,F,2,4107859,Self-employed,844,10000,0.3233206433961878,513007,None,3
5817,32,F,3,1936242,Business,850,36461,0.2563108381731367,107066,None,4
5818,44,F,1,1166096,Salaried,648,10000,0.314172863171678,509001,Stocks,0
5819,56,M,3,890664,Business,618,10000,0.48462153001754915,210884,MF_Stocks,2
5820,41,M,2,1110390,Salaried,690,10000,0.05,19880,Stocks,0
5821,52,M,1,3475871,Business,811,10000,0.22429014650482007,418533,MF_Stocks,1
5822,40,F,2,1841815,Self-employed,705,14557,0.38659481785766925,259481,Insurance,0
5823,47,F,2,1597080,Business,723,10000,0.1530803135015035,703507,Stocks,0
5824,48,F,1,2819194,Self-employed,810,78278,0.2501383474534856,1549587,None,2
5825,33,M,2,2146515,Salaried,794,27804,0.14351862018070655,284185,Insurance,0
5826,38,M,2,1344688,Business,798,31076,0.40095422548564885,546437,Stocks,3
5827,45,M,1,1422505,Self-employed,762,10752,0.5,515280,Insurance,3
5828,30,F,3,1058596,Salaried,835,10000,0.15815786906921372,20916,Stocks,3
5829,38,M,2,1049445,Salaried,578,17090,0.3570749813100034,33382,MF,2
5830,42,M,1,1074283,Salaried,850,10000,0.32644009883179725,89038,MF,1
5831,63,F,2,2443962,Self-employed,806,35229,0.5,729153,Stocks,3
5832,41,M,2,711097,Self-employed,683,10000,0.28300219070902305,18906,Insurance,3
5833,51,M,3,2002818,Salaried,810,10000,0.2050642973531038,497297,MF,1
5834,40,M,1,944536,Salaried,665,10000,0.2911733382276167,65,Stocks,3
5835,50,F,2,934039,Salaried,747,10000,0.19090535371346454,257224,MF,3
5836,44,F,1,983119,Salaried,759,10000,0.24897674756660165,771436,MF,3
5837,54,F,3,483531,Salaried,786,10000,0.5,250233,Stocks,1
5838,39,M,2,939806,Business,654,10000,0.159369589039802,349767,Stocks,4
5839,44,F,3,948685,Business,788,10000,0.39210658152043043,79366,MF_Stocks,1
5840,45,F,2,1308477,Salaried,655,10000,0.2565461294218458,16890,Stocks,1
5841,40,F,3,455867,Salaried,773,10000,0.17287691220182053,247214,MF,5
5842,32,F,2,1572489,Salaried,698,10000,0.4951167476048817,51533,None,3
5843,31,M,3,2915617,Salaried,517,27042,0.2613814411924283,30597,Stocks,3
5844,28,M,1,987214,Business,626,10000,0.18652064502809107,211330,Stocks,4
5845,53,M,2,2208492,Salaried,784,57688,0.2552718515705117,421574,MF_Stocks,2
5846,35,F,3,1274985,Salaried,669,17619,0.18646766561865233,63436,MF_Stocks,3
5847,34,F,2,560561,Self-employed,821,10000,0.4392291426803032,103131,Stocks,1
5848,48,F,1,1284271,Salaried,578,10000,0.5,94206,Insurance,1
5849,37,M,3,2642222,Salaried,769,10000,0.16115258888156855,963390,MF_Stocks,2
5850,42,M,1,549250,Salaried,695,10000,0.19695720677507783,249019,MF,1
5851,33,M,1,843532,Salaried,675,10000,0.09783855870209782,82208,MF,2
5852,59,F,2,1469539,Salaried,582,10000,0.33828365475752764,1130783,Insurance,2
5853,52,M,2,6000000,Business,721,10000,0.2451429678062793,746402,None,0
5854,53,F,3,2213250,Self-employed,599,31601,0.2841415068733054,1471072,MF_Stocks,2
5855,39,M,2,471954,Business,636,10000,0.41379866594028175,99829,None,2
5856,49,M,2,437625,Self-employed,685,10000,0.4980569705008715,19174,None,4
5857,32,F,2,2173685,Self-employed,663,11851,0.41267763819217573,304616,Insurance,2
5858,28,M,2,6000000,Salaried,802,10000,0.05588397921116872,622074,MF_Stocks,1
5859,28,M,3,1399024,Self-employed,440,38906,0.3652029444155238,555529,Insurance,4
5860,44,M,3,1495592,Salaried,682,10000,0.31841243806804115,597318,MF_Stocks,0
5861,40,M,2,1931823,Salaried,663,12856,0.11577219138567586,877024,None,1
5862,42,F,1,753109,Self-employed,699,10000,0.08869529803661215,17569,Insurance,0
5863,28,F,3,359826,Self-employed,645,10000,0.19694138604816883,4559,None,1
5864,40,M,1,2223794,Salaried,802,16828,0.2369439519438777,1353618,MF_Stocks,1
5865,47,F,1,880301,Salaried,674,10000,0.24268659650141788,55255,Stocks,1
5866,40,M,1,2241011,Salaried,713,10000,0.20645286497954207,263264,Stocks,0
5867,48,F,1,812682,Self-employed,789,10000,0.3358490975861665,142250,MF_Stocks,0
5868,35,F,3,1865707,Business,705,24387,0.439187295678552,1395938,MF_Stocks,2
5869,51,F,2,2697087,Self-employed,573,37926,0.11136362141154439,749343,MF,2
5870,44,M,3,3487638,Self-employed,657,25481,0.23328336585132947,335352,None,2
5871,34,M,1,1295317,Salaried,687,10000,0.5,333647,None,1
5872,35,M,2,1602752,Salaried,535,10000,0.5,1378950,Stocks,2
5873,45,F,3,2677589,Self-employed,628,52083,0.24921588287658988,14732,Stocks,2
5874,51,M,3,2527708,Salaried,693,12364,0.3502921920145012,144013,None,5
5875,39,M,3,819831,Salaried,850,19819,0.3896050527205185,199382,Insurance,1
5876,36,F,1,535467,Self-employed,737,10000,0.17621371909409594,2903,Stocks,1
5877,53,M,3,546076,Business,715,10000,0.15057944566665063,275632,Insurance,0
5878,46,M,2,2469267,Salaried,850,31063,0.32918140220079295,317185,Insurance,2
5879,40,M,2,1176521,Business,758,12105,0.40419800666353956,450982,MF_Stocks,0
5880,41,M,2,2458595,Salaried,772,16415,0.2559373268282715,813071,MF_Stocks,1
5881,34,M,2,1815175,Salaried,659,59528,0.30907887972707804,437218,MF,1
5882,45,M,3,1011705,Salaried,573,10000,0.2288354799756642,230991,MF_Stocks,2
5883,38,M,2,1367183,Business,726,13046,0.12940996682047526,1726744,None,0
5884,63,M,1,1104310,Salaried,850,10000,0.2247859235564557,16672,MF,1
5885,41,F,2,1042829,Self-employed,850,10000,0.05784987115277156,141118,MF,1
5886,41,M,2,2602947,Salaried,765,10000,0.5,1152369,Stocks,2
5887,43,F,1,5534710,Salaried,631,10000,0.11945719299309195,788889,MF_Stocks,1
5888,56,M,2,3264318,Salaried,544,68711,0.16117220234605495,1114240,None,3
5889,50,M,1,1284403,Salaried,617,10000,0.37699269687748377,462341,Insurance,1
5890,40,F,2,3176260,Salaried,721,43814,0.2052934222690428,108317,MF_Stocks,2
5891,47,M,3,5222013,Salaried,652,10000,0.18923027108011953,2000000,Stocks,1
5892,44,M,1,537002,Self-employed,800,10000,0.05,90263,Insurance,1
5893,41,F,2,3134234,Self-employed,551,10000,0.15254524390580484,1074787,None,2
5894,34,F,3,2734393,Salaried,687,10000,0.1497975226132752,2000000,Stocks,1
5895,41,M,1,2457290,Salaried,623,10000,0.14358459969937168,536492,MF_Stocks,1
5896,35,M,3,2825104,Salaried,799,10000,0.35304953369710435,726734,None,2
5897,55,F,2,1447694,Salaried,754,10000,0.41870245460285904,142215,Stocks,4
5898,37,F,3,5948362,Self-employed,616,101298,0.5,1606819,MF,1
5899,58,M,1,1710097,Salaried,785,10000,0.3097013880412063,44090,MF,1
5900,42,M,1,936914,Business,537,10000,0.17788938753564232,68616,None,2
5901,45,M,2,2096775,Business,521,10000,0.06208298074610154,909155,Insurance,1
5902,43,M,2,2733787,Salaried,611,11901,0.2111867119143532,454150,None,2
5903,32,M,3,1800176,Self-employed,501,10000,0.286167299253997,42801,None,1
5904,38,M,1,1482619,Salaried,688,10000,0.5,588443,Insurance,1
5905,31,M,2,1466874,Salaried,691,13575,0.3517581147446564,544906,MF_Stocks,0
5906,45,M,1,840818,Business,659,26038,0.22633851228473822,28808,None,3
5907,40,F,3,1093328,Self-employed,753,20675,0.26853984944777415,231343,Stocks,0
5908,49,M,3,814937,Salaried,627,10000,0.05118962058160437,234718,MF_Stocks,1
5909,35,M,2,3570090,Self-employed,570,25150,0.09022566921951469,255284,Stocks,0
5910,33,M,1,975240,Self-employed,620,10000,0.46961810347124694,575491,None,1
5911,39,F,2,300000,Business,577,10000,0.351283637253009,58440,None,2
5912,56,F,1,1741136,Salaried,638,42918,0.17378996356709325,1670924,None,2
5913,47,F,1,1593470,Self-employed,759,16923,0.2980703504279221,1065646,MF_Stocks,3
5914,40,M,2,486781,Business,524,10000,0.3917267218421129,325476,None,2
5915,42,F,3,1099995,Salaried,666,10000,0.3604229548849866,57367,MF_Stocks,1
5916,31,M,3,998655,Salaried,795,20557,0.15629257472482586,124068,Insurance,2
5917,61,M,2,1106168,Salaried,807,10000,0.40154877464384575,5033,MF,0
5918,46,F,2,3227417,Salaried,631,70273,0.36559262591243274,1420867,MF_Stocks,1
5919,36,F,3,1596282,Salaried,850,10000,0.4130435296592684,326157,Insurance,2
5920,44,F,2,1189125,Business,594,11044,0.3146968574308063,83214,MF_Stocks,1
5921,31,F,2,2727942,Self-employed,677,10000,0.3459689425135878,965359,Stocks,3
5922,59,F,3,2695927,Salaried,582,10000,0.3858980003930409,1778872,MF,2
5923,33,M,1,392347,Self-employed,743,10000,0.3595843752650343,84037,None,2
5924,45,M,1,863027,Self-employed,850,10000,0.3355284227040654,172789,Insurance,0
5925,35,M,2,1741864,Salaried,850,10000,0.3457598219951009,321310,MF_Stocks,1
5926,47,F,1,726209,Salaried,784,10000,0.27310552631821017,811904,Stocks,0
5927,49,M,2,5381958,Salaried,639,15371,0.19935315840628667,1733395,None,2
5928,46,F,2,1668198,Salaried,683,10000,0.2487250410412722,538636,None,1
5929,45,M,2,984903,Salaried,811,10000,0.32652792514425577,59844,Insurance,1
5930,54,M,3,992465,Salaried,774,11960,0.30572666707282414,292655,MF_Stocks,2
5931,30,M,1,1886895,Self-employed,708,42085,0.5,799057,MF_Stocks,2
5932,37,M,2,988591,Salaried,714,10000,0.3753458523523814,29637,MF_Stocks,0
5933,35,F,1,1428752,Salaried,805,17597,0.33147133341989593,577905,Stocks,1
5934,62,M,2,870932,Business,830,10000,0.0827752567714182,787554,None,0
5935,39,M,3,1855530,Self-employed,549,10000,0.26971189071603424,433888,MF_Stocks,2
5936,48,M,2,1079758,Self-employed,722,14947,0.5,490684,Insurance,1
5937,46,M,1,1043254,Salaried,757,11410,0.31697945042044096,239486,Insurance,0
5938,34,M,2,883545,Self-employed,646,13887,0.16125620062615165,413,MF_Stocks,1
5939,35,M,2,2656885,Salaried,827,10000,0.3393212437743872,549395,Stocks,3
5940,36,F,1,855587,Self-employed,671,10000,0.24636032423413645,627771,MF_Stocks,5
5941,39,M,2,1358522,Salaried,830,10000,0.10524061829126563,339358,Stocks,1
5942,35,M,2,1356209,Salaried,663,10000,0.2505293155019654,334968,None,0
5943,28,F,3,4356731,Business,725,92992,0.4576136043223277,1626241,None,1
5944,54,M,3,3321406,Salaried,723,10000,0.5,560167,Stocks,4
5945,59,M,3,3218585,Salaried,850,10000,0.05830486198244287,1588400,MF_Stocks,0
5946,38,M,3,685923,Salaried,774,10000,0.11430896916781129,75319,Insurance,1
5947,38,M,3,1192327,Salaried,654,10000,0.5,205846,MF,0
5948,28,F,3,3378835,Salaried,672,10000,0.05,2000000,Stocks,0
5949,46,M,1,624391,Self-employed,672,10000,0.051667262894787236,302848,Stocks,1
5950,51,F,2,1698390,Salaried,701,10000,0.20479462678574945,75157,Stocks,1
5951,32,F,3,897512,Salaried,605,10000,0.311302568427516,219235,Stocks,2
5952,33,M,2,792254,Self-employed,691,10000,0.3859043807042509,395063,MF,1
5953,50,M,1,3578486,Self-employed,836,30770,0.1722968480891415,2000000,Insurance,5
5954,45,M,2,2383038,Business,832,33830,0.40355166639364376,2000000,MF,3
5955,29,M,2,2468921,Salaried,543,17070,0.1452369708938957,313789,MF_Stocks,1
5956,45,F,1,1999527,Salaried,527,25605,0.19055167271205656,766122,None,0
