customerid,age,gender,citytier,annualincome,occupation,creditscore,avgmonthlyspend,savingsrate,investmentamountlastyear,pastinvestments,riskflags,familysize,numchildren,numelders,numadults
4292,31.0,F,3,1454508.0480732063,Salaried,696.2598314628208,10000.0,0.19692343419825767,885949.9344855669,MF,0.0,1,0.0,0.0,1.0
4293,40.0,F,1,1549617.6842592065,Salaried,629.0,10000.0,0.08323486067777035,5287.2506018723725,None,0.0,1,0.0,0.0,1.0
4294,50.0,M,2,1215268.0755322897,Self-employed,497.0774337422111,20221.163765466405,0.3578844806169324,86586.40928810774,None,1.0,4,0.0,0.0,2.0
4295,34.0,M,1,1490331.81310912,Salaried,740.2373255549155,10000.0,0.32511700833789564,51778.885621823865,MF,1.0,3,2.0,0.0,2.0
4296,43.0,F,3,782734.3435978655,Business,728.0,10000.0,0.34588778693260913,256863.6868850505,MF,1.0,1,0.0,0.0,1.0
4297,41.0,F,2,3130176.8419240904,Business,662.8076842589136,16845.949245637836,0.05,470147.3453501603,None,1.0,2,0.0,0.0,2.0
4298,47.0,F,2,1675297.5771890436,Salaried,452.37855518801894,11922.585832555344,0.5,223051.87426894373,None,2.0,1,0.0,0.0,1.0
4299,40.0,M,2,3186544.3191929683,Self-employed,672.0,10000.0,0.2236291492887533,225441.06129892988,MF_Stocks,0.0,1,2.0,0.0,1.0
4300,40.0,F,2,1370670.1675421586,Salaried,657.6028469968173,10000.0,0.12520834002756606,332741.40633293206,None,1.0,3,0.0,0.0,3.0
4301,40.0,F,3,3601491.5122687835,Salaried,634.0,10000.0,0.45284973995469263,754509.1854750603,None,2.0,6+,0.0,0.0,6.0
4302,31.0,F,2,3802135.3033753587,Salaried,702.0,30782.54562482947,0.24282764071095528,832069.1493146496,Stocks,1.0,1,2.0,0.0,1.0
4303,41.0,F,2,786601.9652589697,Salaried,624.0,10000.0,0.13881210383787526,20530.00645084829,Insurance,3.0,1,1.0,0.0,1.0
4304,30.0,F,2,415068.4431258432,Salaried,670.0,10000.0,0.38425978024146284,196685.48735437688,MF,2.0,1,2.0,0.0,1.0
4305,32.0,F,3,3189099.248183182,Salaried,737.0,10000.0,0.07813243376943585,47977.51673856079,MF,3.0,3,2.0,0.0,1.0
4306,63.0,M,2,4346364.893448931,Self-employed,685.0,15181.436548423335,0.11404723631578706,1580208.2968383487,None,1.0,2,0.0,0.0,3.0
4307,38.0,M,1,1425644.6469046443,Self-employed,680.3703538631739,21697.193869964856,0.11762988710353997,440479.390018679,MF,4.0,5,0.0,0.0,5.0
4308,31.0,F,2,823342.3476823362,Self-employed,707.0,10000.0,0.27677531207910006,200257.37901215145,MF_Stocks,3.0,1,2.0,0.0,1.0
4309,53.0,M,1,5742936.098761881,Salaried,850.0,51468.495725752626,0.129235558758023,2000000.0,Insurance,3.0,3,0.0,0.0,3.0
4310,41.0,M,2,6000000.0,Salaried,683.5880874625358,41663.57547065351,0.21877394012952578,2000000.0,Stocks,0.0,2,1.0,0.0,1.0
4311,34.0,F,1,521784.90526067716,Salaried,700.0,13954.263717100886,0.15985786958393697,80547.40979631341,Insurance,3.0,1,2.0,0.0,1.0
4312,28.0,M,2,3682262.1739824926,Business,741.7987645017836,22713.134469778357,0.19812246241115722,193157.82333768168,Insurance,0.0,5,0.0,0.0,5.0
4313,38.0,M,2,1536423.1503558767,Business,404.11309786223677,14645.885050420287,0.1951544630669085,316481.305572434,Stocks,3.0,1,0.0,0.0,1.0
4314,38.0,F,1,825686.9517087399,Business,472.7107294045492,17878.904625233044,0.15503071785803085,121893.76692151676,Stocks,1.0,2,0.0,0.0,2.0
4315,45.0,F,3,2816732.1823922694,Business,757.0,10000.0,0.05,764308.9308337334,Insurance,1.0,4,0.0,0.0,3.0
4316,40.0,M,3,3944431.069122634,Salaried,626.0,44199.6004717733,0.09641994530272337,1519923.0367271982,Stocks,2.0,3,0.0,0.0,3.0
4317,44.0,F,1,809948.1732694522,Self-employed,850.0,10000.0,0.07145958776747637,535287.8385791836,Insurance,2.0,2,0.0,0.0,6.0
4318,34.0,M,3,784424.828341416,Business,753.0,10000.0,0.15711487814687616,62265.95960104011,MF,1.0,3,1.0,0.0,3.0
4319,44.0,M,2,3135746.9854575703,Salaried,706.0,10000.0,0.12398034361355523,58998.02512291599,Stocks,1.0,2,0.0,0.0,2.0
4320,56.0,M,2,1604540.1911628067,Salaried,640.0,25009.443409128173,0.3214439475551424,377802.41979154665,MF_Stocks,2.0,1,1.0,0.0,1.0
4321,36.0,M,1,2752520.1080491142,Self-employed,626.0,30571.063442051098,0.18202876462056017,824034.8734901409,None,1.0,1,0.0,0.0,1.0
4322,59.0,M,1,5083510.476046511,Salaried,680.7278576619043,10000.0,0.20859380160967297,69387.77232115915,Insurance,3.0,5,0.0,0.0,5.0
4323,29.0,M,1,950747.7979133084,Salaried,726.0,10000.0,0.18093266490172147,66612.82788088429,None,0.0,2,0.0,0.0,2.0
4324,47.0,F,3,1041803.0114562771,Salaried,694.0173689515086,15924.325861681336,0.39155557764940113,198844.833260596,Stocks,0.0,3,2.0,1.0,3.0
4325,47.85204138750919,F,1,829857.2395221316,Salaried,737.0,10000.0,0.3882473343238062,39683.82269675454,Stocks,0.0,3,0.0,0.0,6.0
4326,50.0,F,3,1696406.8526646981,Salaried,725.0,10000.0,0.19945428066561008,119846.21691749892,MF,1.0,4,0.0,0.0,4.0
4327,37.0,F,3,922837.2766329993,Salaried,795.0,19038.132229966624,0.11946534950346499,28779.471419676225,None,2.0,1,1.0,0.0,1.0
4328,44.0,M,1,406937.0347340041,Salaried,547.4368563205535,10000.0,0.47240708692036687,2960.489792818469,Stocks,3.0,4,1.0,0.0,4.0
4329,44.0,M,1,1091441.859850957,Self-employed,781.0,10000.0,0.33980623256570863,515124.9089523742,MF_Stocks,1.0,6+,0.0,0.0,4.0
4330,36.0,F,3,2428225.294379303,Salaried,631.0,10000.0,0.34799104781522916,138217.2088553388,MF,1.0,2,1.0,0.0,1.0
4331,43.0,M,2,1171567.7860446791,Salaried,673.0,10000.0,0.18266797758174225,8769.81423331456,Stocks,1.0,3,0.0,0.0,2.0
4332,32.0,F,1,892107.5948886981,Salaried,850.0,10000.0,0.39060914637438776,458103.387825166,MF_Stocks,0.0,3,1.0,0.0,3.0
4333,34.0,O,3,945068.1487258397,Salaried,581.4163780244867,17873.22056389907,0.1219564727827844,39458.633999179016,Stocks,1.0,2,0.0,0.0,2.0
4334,36.0,O,3,1632243.7732191335,Business,736.0,24987.838270830132,0.0973204901391209,320768.28587402205,MF,1.0,4,0.0,0.0,2.0
4335,34.0,F,2,559050.7548009235,Business,701.1511023495112,10000.0,0.16126412723831537,80696.39998490944,MF_Stocks,3.0,1,2.0,0.0,1.0
4336,38.0,M,2,1385701.6685896742,Business,581.0,10000.0,0.18671594962872246,710175.1371846187,Insurance,1.0,5,1.0,0.0,4.0
4337,34.0,M,1,516816.13833591255,Self-employed,644.4735648923627,10000.0,0.3609249936046788,56515.387389867275,MF,1.0,3,2.0,0.0,2.0
4338,36.0,M,3,843031.374050433,Salaried,685.9648789017812,10000.0,0.13722842631928375,61565.463070335194,None,1.0,2,0.0,0.0,2.0
4339,31.0,M,1,2742707.0221139975,Business,850.0,10000.0,0.5,1221353.126590676,MF,0.0,4,1.0,0.0,3.0
4340,44.0,M,2,1072094.563002068,Business,648.2159999430293,10000.0,0.1792613154914911,64678.78051224451,MF,0.0,1,0.0,0.0,1.0
4341,29.0,F,1,643040.3565562662,Salaried,659.0,10000.0,0.4103960309659794,205753.32345174122,Insurance,1.0,1,2.0,0.0,1.0
4342,51.0,F,2,3237212.2764665447,Business,570.0,52136.406608388155,0.06725370821417072,62383.0051374727,Insurance,1.0,4,0.0,0.0,4.0
4343,50.0,F,3,4014584.8664346947,Salaried,838.6345681474726,10000.0,0.26152281977301345,220287.52049258797,Insurance,2.0,4,0.0,0.0,4.0
4344,52.0,M,3,767395.9254640938,Salaried,781.0,13837.497124363397,0.09420825541014867,1199314.204354224,MF_Stocks,1.0,3,0.0,1.0,2.0
4345,31.0,O,2,718087.6656898897,Salaried,815.3590583113394,10000.0,0.30501611816901975,2000000.0,MF_Stocks,0.0,3,1.0,1.0,2.0
4346,32.0,M,2,3496624.729434956,Salaried,701.0,10000.0,0.44527431137059387,286790.1390859779,MF_Stocks,1.0,6+,1.0,0.0,3.0
4347,43.0,M,3,2851066.389736814,Salaried,545.0464869910724,10000.0,0.155874046250732,2000000.0,MF_Stocks,1.0,6+,0.0,0.0,4.0
4348,41.0,M,2,6000000.0,Self-employed,733.0,10000.0,0.5,41930.927599281014,Insurance,1.0,6+,0.0,0.0,4.0
4349,54.0,M,2,2980649.538819777,Salaried,850.0,27158.36194330719,0.3532897469943893,1842752.3431774238,MF_Stocks,2.0,2,0.0,0.0,2.0
4350,50.0,M,2,2677015.9985473827,Business,622.0,54156.409403266145,0.260023023554943,362158.4892586077,Stocks,0.0,5,0.0,0.0,5.0
4351,32.0,M,2,1560081.5240175321,Salaried,612.588914180533,10000.0,0.2541801807138322,82201.30897313377,Stocks,2.0,1,2.0,0.0,1.0
4352,49.0,M,2,4792175.539424405,Salaried,785.4989462692247,43682.82078824661,0.17723748319571642,828254.8143699485,Stocks,2.0,4,0.0,0.0,4.0
4353,58.0,M,2,3382610.3555732784,Salaried,826.3191035999253,44731.225148889374,0.46046957528062293,2000000.0,Insurance,0.0,4,0.0,1.0,2.0
4354,43.0,M,2,821778.9044923822,Salaried,771.4094874038587,32072.660456572125,0.28084417397413924,114939.33311462363,MF,2.0,3,0.0,0.0,3.0
4355,34.0,M,2,1170282.6265329276,Salaried,715.0424801048754,16919.632222239674,0.10322068588686362,68558.42920438768,Stocks,1.0,6+,0.0,0.0,4.0
4356,44.0,F,3,1983300.4794582617,Self-employed,691.0,10000.0,0.2249170412013607,176730.47194473582,MF_Stocks,3.0,4,0.0,0.0,4.0
4357,43.0,F,1,1296557.4841637549,Self-employed,627.9586966284677,21930.148538917034,0.40550520804115814,96892.76854656571,MF_Stocks,2.0,1,0.0,0.0,1.0
4358,51.0,M,2,1052051.3875072126,Self-employed,744.0,10000.0,0.09207985689696044,59999.300582458935,MF,3.0,3,0.0,0.0,2.0
4359,48.0,F,1,2295518.242280638,Salaried,850.0,20677.197938416073,0.202681833682793,1671039.862923555,MF_Stocks,1.0,4,1.0,0.0,4.0
4360,39.0,F,3,2397857.519218937,Salaried,751.0,10000.0,0.21813791684794578,1358178.8338765877,Insurance,1.0,1,0.0,0.0,1.0
4361,39.94016553152901,F,2,1059424.6617736525,Self-employed,511.87641846933616,27186.977894424133,0.15980662945703716,99853.59992939305,MF,2.0,1,1.0,0.0,1.0
4362,49.0,O,1,1590151.5719471916,Business,791.0,10000.0,0.44868739506656863,307654.83815158694,MF_Stocks,0.0,3,1.0,0.0,3.0
4363,38.0,F,2,802175.3950039737,Self-employed,567.1749675684744,10000.0,0.07328548369045368,363411.64448854484,MF,1.0,4,0.0,0.0,4.0
4364,37.0,M,3,1589768.977312307,Salaried,786.0,55682.93018627269,0.28850238975458276,428878.776692111,MF,1.0,4,0.0,0.0,4.0
4365,43.0,M,2,1275994.7916289815,Salaried,733.0,18034.180198140348,0.18967702663607516,80802.7994881041,MF_Stocks,2.0,2,0.0,0.0,1.0
4366,45.0,F,3,757013.1115408099,Salaried,561.0690943751255,10000.0,0.24934404819823075,182008.62293279305,MF_Stocks,2.0,1,0.0,0.0,1.0
4367,51.0,F,2,2681181.0269659213,Salaried,660.0,10000.0,0.07055201201978674,386097.1012880709,MF_Stocks,1.0,2,0.0,0.0,2.0
4368,53.0,M,2,2585669.0107702217,Self-employed,850.0,10000.0,0.28917225783562645,408861.543011166,MF_Stocks,3.0,4,0.0,0.0,4.0
4369,58.0,M,1,2286175.350670583,Salaried,682.0,57059.08842680494,0.08894137126961145,17488.122695290498,None,1.0,3,0.0,1.0,3.0
4370,32.0,M,3,4097003.4946852,Business,818.091673019193,10000.0,0.22316005831956062,2000000.0,None,1.0,4,0.0,1.0,3.0
4371,38.0,F,2,1107773.5966644364,Salaried,757.0,10000.0,0.36206621282456286,165655.3190764963,Insurance,3.0,4,2.0,0.0,4.0
4372,32.0,F,3,1693456.3544138006,Business,786.0,10000.0,0.3904011601196632,146169.15030477353,Stocks,0.0,3,2.0,0.0,3.0
4373,35.0,F,1,848497.9576235475,Self-employed,643.2485555101993,16067.846552105915,0.4182310775661661,195513.75124830002,Stocks,2.0,1,0.0,0.0,1.0
4374,31.0,M,1,1003051.59653882,Salaried,620.2823588829506,28386.56544727029,0.05,14962.891745337842,MF_Stocks,2.0,6+,0.0,0.0,5.0
4375,49.0,M,1,1616907.07966331,Business,799.3432311630871,10000.0,0.05587740021980868,52587.42353945607,None,2.0,2,0.0,0.0,2.0
4376,36.0,M,2,1118020.015943772,Salaried,771.0,10000.0,0.09780715542154506,130100.29362509554,Insurance,0.0,4,0.0,0.0,4.0
4377,37.0,M,2,1479903.050146236,Salaried,615.0,16990.958193705643,0.20435389823158576,31880.001774033935,MF_Stocks,1.0,2,0.0,0.0,2.0
4378,43.0,M,2,561485.7275007289,Business,693.0,14629.339159783007,0.11758681588393706,753724.708109282,MF,1.0,2,0.0,0.0,1.0
4379,53.0,M,1,596952.0360274271,Salaried,468.56830962922356,10000.0,0.5,289901.74199521344,None,1.0,3,1.0,0.0,2.0
4380,51.0,M,2,746453.1348392625,Salaried,599.5721578436657,53394.38906927016,0.16910592100048405,70720.92417731792,MF,1.0,3,0.0,0.0,2.0
4381,34.0,M,2,3601607.6208428205,Salaried,683.0,10000.0,0.23065124920605953,392860.9516279501,Stocks,0.0,1,0.0,0.0,1.0
4382,38.0,M,3,477492.07837567537,Salaried,850.0,10000.0,0.4354569264883226,198127.69642983997,MF_Stocks,3.0,2,0.0,0.0,2.0
4383,47.0,M,2,1430583.7324599447,Business,552.0,10000.0,0.33182766504076294,178278.8059853867,Insurance,0.0,1,0.0,0.0,1.0
4384,57.0,F,3,857188.8638716653,Business,804.4792530637052,10000.0,0.06961228800081548,2000000.0,Insurance,0.0,3,0.0,1.0,2.0
4385,39.0,M,2,729257.353128252,Salaried,690.0,10000.0,0.08421555488650476,340117.6294895243,Insurance,0.0,3,0.0,0.0,3.0
4386,51.0,F,1,4479583.278036624,Self-employed,710.0,57512.08250023254,0.2032390976179728,2000000.0,Insurance,0.0,1,1.0,0.0,1.0
4387,33.0,M,1,748413.7656810491,Self-employed,744.0,18479.415236589804,0.1908947780480601,337490.9775015256,MF_Stocks,1.0,1,1.0,0.0,1.0
4388,34.0,F,2,663688.3745350053,Salaried,585.0,13550.128667606745,0.5,37720.82713213132,MF_Stocks,1.0,1,1.0,0.0,1.0
4389,34.0,M,1,3030133.3044271246,Self-employed,715.0,38183.04812652303,0.17615632227356973,740586.2751413226,MF_Stocks,2.0,1,0.0,0.0,1.0
4390,51.0,F,1,1286183.8255005463,Self-employed,760.0,10000.0,0.15982553651281792,196594.12118439822,MF_Stocks,2.0,3,0.0,1.0,3.0
4391,32.0,F,3,3031547.2009429303,Salaried,708.975175751085,64614.84473640165,0.15298592893079035,1928268.8262039577,MF_Stocks,0.0,4,1.0,0.0,4.0
4392,28.0,F,2,1026309.9833344592,Self-employed,850.0,21484.083015881188,0.1742988480718758,577270.8262988934,Stocks,3.0,2,2.0,0.0,1.0
4393,35.0,M,3,2118525.524518234,Self-employed,767.0,10000.0,0.17386941372403517,2000000.0,Stocks,0.0,6+,1.0,0.0,1.0
4394,51.0,F,3,2308450.671448985,Salaried,727.0,10000.0,0.32174578997149783,242562.73309380957,Insurance,1.0,6+,0.0,1.0,6.0
4395,31.0,F,1,443090.06964144716,Salaried,600.8333418786049,10000.0,0.16579971808761867,52881.955314502346,Stocks,2.0,3,1.0,0.0,1.0
4396,39.0,O,2,1107345.3261869263,Salaried,674.0,10000.0,0.05,272078.2178014234,Stocks,3.0,2,0.0,0.0,1.0
4397,51.0,F,1,3057188.5812192187,Self-employed,850.0,10000.0,0.08688324449288727,917493.6137992903,None,1.0,4,0.0,2.0,4.0
4398,52.0,M,2,4336313.599732231,Salaried,663.0,46021.36371746513,0.41402837537816206,11677.384955757672,Stocks,1.0,4,0.0,2.0,4.0
4399,32.0,M,3,689864.2789204749,Self-employed,850.0,10000.0,0.05,138563.95313813412,MF_Stocks,1.0,4,0.0,0.0,3.0
4400,59.0,F,1,2145174.5891194046,Self-employed,705.0,47896.140878161525,0.13928900781238848,1073392.2947763568,None,1.0,5,0.0,0.0,5.0
4401,36.0,M,2,1408807.2916043673,Salaried,772.0,50246.163787674646,0.18550390602496014,570906.2198606553,Stocks,0.0,2,0.0,0.0,2.0
4402,30.0,F,2,697671.2650773596,Salaried,584.0,17819.96846021755,0.07376015146577357,254423.7895602642,MF_Stocks,3.0,1,2.0,0.0,1.0
4403,28.0,F,3,682983.3600469988,Self-employed,533.5034760457214,10000.0,0.34631842758696574,360083.1307503988,None,1.0,2,1.0,0.0,2.0
4404,42.0,F,1,2539512.9939275314,Self-employed,709.0,48786.62751989713,0.22721429087024334,1176508.4686529082,MF_Stocks,1.0,1,1.0,0.0,1.0
4405,42.0,M,2,1920647.725524567,Business,604.8925201648202,10000.0,0.43100292462099005,101897.25930751821,Insurance,3.0,6+,0.0,0.0,6.0
4406,58.0,M,2,5208758.249913897,Self-employed,751.0,34430.60798207502,0.14420590279422854,354710.6994289924,MF_Stocks,1.0,4,0.0,2.0,4.0
4407,47.0,F,2,532107.8119242198,Salaried,723.7199479911582,21509.751731627395,0.08536020926170859,277342.44375232776,None,4.0,5,1.0,0.0,5.0
4408,61.0,M,1,1554680.277544814,Self-employed,823.0,10000.0,0.4096135056098175,248363.41412706993,MF,1.0,3,1.0,0.0,3.0
4409,45.0,M,1,2971622.616411955,Self-employed,553.2049976283882,10000.0,0.1628462040718373,721803.3471621482,Insurance,0.0,2,0.0,0.0,2.0
4410,28.0,M,1,1215472.490983018,Business,784.5206221154541,10000.0,0.24219162471178787,359956.76385231357,MF_Stocks,1.0,2,0.0,0.0,1.0
4411,29.0,M,3,3659451.678534036,Salaried,726.333345227826,10000.0,0.5,1930683.279320641,MF,1.0,5,2.0,0.0,4.0
4412,43.0,F,1,781056.1768012587,Business,759.0,10000.0,0.3852959290566404,44119.24986848808,Insurance,0.0,5,0.0,0.0,4.0
4413,49.0,F,2,5564839.161207349,Salaried,709.0,46075.895862590405,0.14686808766245885,1626006.5828418713,MF,1.0,2,0.0,0.0,2.0
4414,35.0,M,2,434152.94782646303,Business,702.0,10000.0,0.06989027915142736,172425.77659372153,Insurance,0.0,5,1.0,0.0,3.0
4415,28.0,M,3,2155386.439673033,Salaried,819.0,10000.0,0.2708890913169579,413005.8507378655,Insurance,1.0,2,0.0,0.0,1.0
4416,62.0,F,1,2049429.4731435834,Self-employed,730.7731436212251,49021.71730409383,0.46365870682722515,450154.6934704906,MF,1.0,4,0.0,1.0,4.0
4417,53.0,F,1,801630.1721374884,Self-employed,759.4727356312798,10000.0,0.5,272408.59526667313,MF_Stocks,0.0,3,0.0,0.0,4.0
4418,46.0,M,1,1511962.666429268,Salaried,595.0,22978.798987426377,0.1688877767304975,1616849.0234626057,None,0.0,1,0.0,0.0,1.0
4419,36.0,O,1,1293277.247054345,Salaried,752.0,16784.532776975073,0.35230042282337326,365201.2124571608,MF,1.0,2,0.0,0.0,2.0
4420,40.0,M,1,1989844.964726137,Salaried,490.35998049216005,17342.144879000516,0.5,1115245.8110038394,None,0.0,5,1.0,0.0,5.0
4421,45.0,O,3,1186469.5042032623,Self-employed,754.0,10000.0,0.08907458555390325,70744.64407391542,MF_Stocks,1.0,3,0.0,0.0,2.0
4422,30.0,M,3,651720.3812289553,Salaried,570.0,10000.0,0.31934626205177113,87265.19780334327,MF,1.0,4,2.0,0.0,1.0
4423,49.0,M,3,4290528.295235825,Salaried,801.3967456990882,40633.72111598877,0.09188608326616887,996723.2039095522,MF,2.0,5,1.0,0.0,5.0
4424,39.0,O,3,3203009.5861981227,Business,579.9651145786106,10000.0,0.41823780855980797,145696.77017517562,Insurance,1.0,3,0.0,0.0,2.0
4425,46.0,M,2,2579216.0751281795,Salaried,776.0,10000.0,0.17516977955703184,565173.8130910412,MF_Stocks,1.0,1,1.0,0.0,1.0
4426,35.0,M,2,1790360.6586189412,Salaried,691.8745709533679,10760.542667415311,0.4099030889007119,1199290.8170188623,MF,1.0,5,0.0,0.0,5.0
4427,51.0,M,3,1943355.5484445824,Salaried,587.3560093841908,10000.0,0.09297643697698416,111404.13187922936,MF,2.0,4,0.0,0.0,3.0
4428,54.0,F,2,1325617.1798634713,Salaried,618.6913856221465,10000.0,0.5,1508346.843451641,None,0.0,4,0.0,0.0,4.0
4429,57.0,M,2,1868405.1926983001,Self-employed,711.0,33868.557556444655,0.08343428763793247,1113811.5476461546,None,1.0,1,1.0,2.0,1.0
4430,33.0,O,3,701398.3692494767,Self-employed,793.3524986793896,10000.0,0.1282647904033922,427835.86548905104,Insurance,3.0,4,0.0,0.0,3.0
4431,40.0,M,2,2721388.508600805,Self-employed,786.0,10000.0,0.17112321522628185,80505.21742742781,Stocks,2.0,5,1.0,0.0,4.0
4432,55.0,M,3,4866137.545048468,Business,687.0,10000.0,0.2960102837750289,166243.22007723627,Stocks,4.0,3,0.0,0.0,3.0
4433,41.0,F,1,991548.7977092878,Salaried,549.2812296373041,22961.573533749906,0.5,12248.266437754144,None,0.0,2,1.0,0.0,2.0
4434,47.0,F,2,1864128.355245262,Salaried,623.0,10000.0,0.3257352912141362,510035.4516459777,None,0.0,4,0.0,0.0,3.0
4435,34.44763950878513,M,3,2376690.4271505745,Salaried,445.73021796155723,22615.45045137721,0.20423948459573368,228544.17760391347,MF_Stocks,3.0,1,2.0,0.0,1.0
4436,35.0,M,1,1984481.1390690927,Salaried,719.0,17767.125357978104,0.09494419931627028,103461.21243563652,None,4.0,4,0.0,0.0,3.0
4437,62.0,F,2,5427572.955001249,Salaried,776.9994776749317,55089.19077149915,0.05,192621.67808181263,Insurance,0.0,4,0.0,1.0,3.0
4438,32.0,F,2,1153967.6937880542,Salaried,780.0,10000.0,0.24852706099554073,161688.66501632577,MF,1.0,3,1.0,0.0,3.0
4439,36.0,F,2,529823.0108298197,Salaried,684.9845092432101,18187.14406638802,0.35577020024480493,198053.41299930366,Stocks,1.0,5,1.0,0.0,5.0
4440,38.0,F,1,3731356.232153515,Business,640.0,10000.0,0.45347781737832643,359059.2161205044,Insurance,3.0,4,0.0,0.0,4.0
4441,44.0,M,3,4116854.9816274946,Salaried,700.0,10000.0,0.5,1060196.2414604467,Insurance,1.0,6+,1.0,0.0,6.0
4442,34.0,F,1,4542949.404551431,Self-employed,698.8179659766402,42532.548551092885,0.05,975125.1943480376,None,0.0,1,1.0,0.0,1.0
4443,40.0,F,3,861010.3019554724,Salaried,747.0,10000.0,0.06635537397274134,447911.72869398334,Insurance,3.0,6+,0.0,0.0,6.0
4444,46.0,F,3,1262583.4455842823,Salaried,746.0,10000.0,0.27014578216937596,576792.893060037,MF,1.0,3,0.0,1.0,2.0
4445,37.0,F,3,1226248.9677822758,Salaried,719.0,18605.81828811387,0.12814126112898497,197666.62545280432,MF,1.0,5,1.0,0.0,5.0
4446,50.0,M,2,1177916.4480633973,Business,824.0,10000.0,0.1741010693629256,226943.5580963335,Insurance,1.0,3,0.0,0.0,3.0
4447,31.0,M,1,596794.7962777755,Salaried,597.1722830886662,10000.0,0.23204659537539096,41003.52410281181,None,0.0,3,0.0,0.0,3.0
4448,28.0,M,3,1373973.419681149,Self-employed,734.0,10000.0,0.23093508707712812,82353.15929442618,Insurance,3.0,3,2.0,0.0,3.0
4449,34.0,M,2,1358073.0297983747,Salaried,685.7341121338272,18052.287058326063,0.4186798965402094,260546.75806109447,Insurance,4.0,2,0.0,0.0,2.0
4450,44.0,F,3,574527.8044875915,Business,731.8362549510845,22860.639420099156,0.22674183742544185,148882.57080852677,None,4.0,6+,0.0,0.0,4.0
4451,36.0,M,2,1482349.2929428732,Salaried,577.4848821740217,13872.260699842478,0.17313623692050556,149707.02349413605,MF_Stocks,0.0,5,1.0,0.0,5.0
4452,47.0,F,2,637714.017434649,Self-employed,850.0,10000.0,0.23244276617366505,481780.1416454785,Stocks,1.0,2,0.0,0.0,1.0
4453,29.0,O,3,1570525.2807226474,Self-employed,601.1294096192182,10000.0,0.14992990229082462,151903.185441842,MF_Stocks,3.0,3,1.0,0.0,1.0
4454,37.0,M,2,1555900.582885309,Salaried,729.0,13100.373410103917,0.3643302485614957,27946.845631794426,MF_Stocks,2.0,2,2.0,0.0,1.0
4455,40.0,F,3,2339440.5170723726,Self-employed,649.0,10000.0,0.10014701634920069,434974.25591271004,Stocks,2.0,4,0.0,0.0,4.0
4456,32.0,M,2,2472562.2378533594,Salaried,850.0,16530.43848310469,0.08358941178059752,727569.3287842453,None,1.0,2,0.0,0.0,2.0
4457,41.0,F,2,2692844.101670668,Salaried,731.0,10000.0,0.46065810967886167,247212.80792328887,Stocks,2.0,6+,0.0,0.0,4.0
4458,38.0,M,2,1692151.7444805559,Self-employed,788.0,22281.426068045643,0.5,233156.60982663557,MF_Stocks,0.0,4,0.0,0.0,4.0
4459,35.0,F,2,1293927.6772062625,Salaried,533.6734260073565,18744.30487641313,0.1261068713383964,160243.43718540508,Insurance,1.0,1,0.0,0.0,1.0
4460,33.0,F,2,2454926.9493956,Salaried,682.0,14478.11871322956,0.4095380774418793,222781.12063580408,Insurance,5.0,1,1.0,0.0,1.0
